,City,Lat,Lng,Temp,Humidity,Cloudiness,Wind Speed,City ID
357,bonavista,49.68574141781596,-49.70522178521452,44.44,84,64,27.11,5905393
358,roma,-26.32059008361236,145.35616126431336,54.9,87,0,4.7,6539761
359,kerman,30.502742396822896,57.987739479972674,55.4,37,0,1.72,128234
360,aksu,37.171259479564526,81.83465064629382,32.0,90,90,15.66,1524298
361,vestmannaeyjar,59.162978537555915,-19.652049938284023,45.12,95,36,23.53,3412093
362,manacapuru,-1.4987096635411774,-60.925929694843205,79.14,96,56,5.64,3663529
363,aswan,23.5766693397521,32.255658261693725,66.63,64,44,8.55,359792
364,namatanai,4.208771600068133,158.68334497012188,80.31,100,64,7.65,2090021
365,solnechnyy,59.06553430806204,137.17191302019194,10.47,67,0,4.63,2016307
366,sitka,54.107491135115424,-140.97525141510567,36.07,96,92,7.09,4267710
367,naryan-mar,68.07706615822792,52.22977796686985,10.38,96,8,7.87,523392
368,paramonga,-10.681650350754936,-78.48206504669511,64.87,100,12,5.97,3933024
369,nouakchott,18.508473052842405,-15.576742440355872,74.64,90,76,16.71,2377450
370,solwezi,-12.003278088545528,25.86044765176669,70.32,63,76,6.98,897045
371,palma,39.38647580824076,2.6387062508852637,87.6,39,0,12.57,3390907
372,yerofey pavlovich,52.906042728148236,122.49816772467739,11.77,82,88,2.62,2012938
373,lisala,2.8680942893107613,21.61973890306095,75.18,92,88,4.41,211734
374,grindavik,55.960351075344136,-29.028757778924216,46.4,81,75,20.8,3416888
375,aleppo,35.91275823785462,36.98143079187892,42.82,84,0,2.73,170063
376,pundaguitan,6.147913787048651,127.61231051679465,81.75,100,36,7.65,1698289
377,lolua,-4.773781001056776,175.5267957339846,,,,,
378,sola,-14.308845726613171,166.62526956437785,47.43,93,32,8.05,3137942
379,ambon,-2.769508946223567,127.68103112489257,51.8,81,0,8.05,3037899
380,tela,15.813964208050876,-87.50200936627797,89.26,56,40,4.7,3600931
381,malibu,32.4983233801472,-119.47555734731007,58.6,86,90,9.17,4196508
382,tura,66.56265421246422,96.021313052898,62.85,89,32,5.75,1254046
383,ibotirama,-11.72740924052485,-43.376894728358195,83.55,61,100,3.85,3461525
384,wamba,1.9134922647419756,28.41428187042098,67.08,99,32,2.39,204318
385,aklavik,74.51047194408898,-142.7933905424482,5.0,77,90,3.36,5882953
386,salisbury,46.532645961372765,-65.60921438634313,49.08,76,40,18.34,2638664
387,paraiso,21.08641837813481,-93.75365257611307,78.8,13,5,9.17,4011743
388,port lincoln,-39.92419775907086,134.71446932724086,52.05,100,8,3.74,2063036
389,saint-paul,-21.36463661172874,52.60306259667789,49.14,87,0,4.7,3023532
390,villarrica,-39.51144548707656,-70.64890093466795,63.79,46,32,3.74,3868158
391,lubumbashi,-10.882080468675952,27.8182493097585,71.67,65,88,6.53,922704
392,flinders,-29.488073358163703,133.71444310431968,59.0,62,0,6.93,6255012
393,gigmoto,13.44615065856135,124.85167724816182,79.77,100,80,12.91,1712961
394,talcahuano,-33.54834215978382,-78.99641788979554,59.0,87,75,11.41,3870282
395,itoman,24.090100737977025,128.2548108049329,68.88,69,40,2.24,1861280
396,aasiaat,70.88854496252728,-53.36999230634581,23.07,100,0,5.19,3424901
397,santa lucia,26.495510296946065,-16.124017489459476,59.0,87,40,6.93,2522890
398,chingirlau,49.9673929521949,53.73660946587509,33.37,96,92,3.96,610091
399,tame,6.694495717895137,-71.69769047122583,64.47,95,68,2.06,3667478
400,oksfjord,73.95546601432733,21.772852757783028,30.07,86,0,18.34,778362
401,ratnagiri,15.695474664767232,68.35671332588015,81.25,100,8,5.75,1258338
402,cabedelo,-5.203648810860415,-29.159461699008602,78.8,74,0,10.29,3404558
403,karratha,-20.806242427891718,116.79688561309757,81.12,41,64,4.41,6620339
404,chimore,-16.117683373591262,-64.81922137210223,83.01,68,0,2.73,3920736
405,santa luzia,-8.377322001890434,-46.5476891418987,63.21,88,90,11.41,3450144
406,taywarah,32.631457780612635,63.54555854858438,22.12,73,76,1.83,1122464
407,vestbygda,57.735302242584766,6.361607682432293,,,,,
408,togur,61.077791956939706,83.7210771731946,20.14,90,76,16.71,1489499
409,iracoubo,7.899462152740611,-52.48013763536886,84.18,67,20,7.87,3381428
410,boston,53.14644940006434,-0.10087406413535405,51.17,53,1,8.66,4930956
411,erdaojiang,41.804762051558384,126.19947538877199,36.34,100,92,2.73,2037494
412,gari,59.86630535115199,62.38016544388685,11.59,64,0,6.98,1506676
413,banda aceh,2.794502768814482,89.01743763926311,73.15,100,92,2.39,1215502
414,kutum,14.845323095829343,24.99511258516344,56.1,23,0,9.55,371745
415,bonthe,7.510260634915255,-12.775453122561998,77.29,99,32,2.84,2409914
416,czersk,53.68998247801301,18.215914227028065,42.24,92,64,2.95,3100984
417,sorkjosen,69.50166657542627,21.764140853673297,,,,,
418,umm lajj,24.524462038641204,40.1407578861818,67.53,100,0,4.18,100926
419,longhua,29.38297066839614,106.95653147938776,50.0,81,0,2.24,1805798
420,marsa matruh,30.25498339885968,26.388594929822744,54.97,84,20,3.96,352733
421,san quintin,27.95306283899606,-121.24905107344759,68.0,94,20,2.24,1688687
422,lorengau,0.9417145194449148,147.58060375076968,84.27,100,0,6.53,2092164
423,alice springs,-22.596371197374452,135.22740711720718,59.0,62,64,9.17,2077895
424,ola,55.14962825826302,151.55998553648777,-4.01,58,0,6.71,2122574
425,edson,53.215970666366985,-116.36078341270442,26.6,53,1,2.24,5946820
426,kulu,39.087894810909006,32.859693674316304,73.02,94,8,2.39,206362
427,aberdeen,47.16653807659347,-123.59957749077094,23.0,84,90,8.05,5225857
428,torrijos,39.41436314009812,-4.471562578325631,46.83,98,92,14.81,2510249
429,calama,-23.541905683641687,-69.01948509377067,78.8,5,0,27.51,3897347
430,price,48.39655474955589,-68.09211127744003,42.98,21,1,11.41,5545269
431,caravelas,-24.941465446718595,-24.826989238020616,75.36,100,88,18.39,3466980
432,alofi,-21.840099139903117,-170.93497882011937,77.0,88,75,8.05,4036284
433,dao,10.575866795280973,121.82322283374435,74.5,95,100,4.29,1715636
434,belyy yar,62.09613150110701,86.52984171560422,35.6,69,0,8.95,1510377
435,iqaluit,60.708237438818344,-76.6954080468071,23.0,79,90,8.05,5983720
436,nurota,40.428672775702665,65.62553726780075,30.2,74,0,6.93,1513087
437,mbandaka,0.2951339431448048,18.1699047261894,72.93,100,56,2.73,2312895
438,bad langensalza,51.166272380288945,10.699091944711512,48.2,93,0,2.24,2953413
439,karasjok,68.2989656575102,25.545877270810053,30.2,92,75,19.46,779350
440,sao jose da coroa grande,-13.252316237956208,-24.95389514236851,78.51,84,92,12.46,3388456
441,dali,24.671499970536587,98.91473703452539,36.3,100,0,1.72,1814093
442,mananjary,-22.022887694739737,51.77024607536089,71.62,42,56,9.66,1056151
443,pospelikha,51.70174544863133,81.78216503115317,32.97,94,92,21.63,1494331
444,hofn,68.14896244840409,-10.35316872852394,44.8,96,92,19.28,2630299
445,makakilo city,7.459155403219782,-163.83872379431727,81.81,71,40,9.17,5850554
446,bandarbeyla,8.807661817894214,57.72892205147667,81.84,100,88,9.78,64814
447,russell,-27.12389193800253,178.06547771154703,89.6,27,0,5.82,3844421
448,sabzevar,35.13960462994987,58.23322767964078,37.6,85,8,2.62,118063
449,uige,-6.737269990033596,15.602342476907495,69.42,95,92,2.06,2236568
450,rumphi,-11.132831354622397,33.68731299247736,64.11,85,12,4.97,924102
451,rabat,34.237043188995514,-7.2868774524143305,60.8,82,40,4.7,2538474
452,daru,-9.785239879702502,144.85201841473872,76.12,91,56,6.31,2409663
453,winnemucca,41.88389297000981,-117.13423733029931,46.04,22,1,6.93,5710360
454,san angelo,30.65412018627103,-100.5697678614332,53.96,93,90,10.29,5530022
455,apucarana,-23.578468013698128,-51.380002146155164,77.94,53,75,14.99,3471910
456,haines junction,61.88471265038541,-140.27997793328493,15.96,92,80,2.73,5969025
457,shu,43.857044518840326,74.28706334112516,28.6,73,32,6.2,1519030
458,fairbanks,69.01442267140663,-142.51596189455887,16.59,86,90,3.74,5861897
459,bella union,-30.2979879280837,-57.087925037148366,75.72,82,68,2.28,3681990
460,pochutla,6.071723556069529,-98.02730619894211,88.57,59,5,8.1,3517970
461,narsaq,82.1035091083701,-60.26935936359263,24.8,68,24,2.24,3421719
462,krasnoselkup,62.88768501833732,82.58811776430781,,,,,
463,baykit,63.48181635017224,97.61926944195761,11.19,78,80,4.85,1510689
464,sungaipenuh,-3.124963118124981,99.18188470497279,65.32,97,76,0.72,1625929
465,whitehorse,60.080063717227745,-133.06244718182205,26.6,86,75,26.4,6180550
466,gravdal,68.45629013059207,12.83548236776835,49.14,93,40,11.41,3147822
467,kilemary,56.839887818371295,46.903629051200994,30.27,89,80,6.2,548715
468,veraval,16.54559855656143,66.88495488951503,46.4,93,0,9.17,3031871
469,clarence town,22.21976751082144,-74.73354780984523,62.6,67,0,3.36,2171465
470,north platte,40.31294559491229,-101.7143419642476,33.08,77,90,10.29,5697939
471,lagos,5.185521827390957,3.7893511677915797,80.4,89,0,6.76,2332459
472,khandyga,62.28987440191369,134.42396540660724,-11.86,57,0,2.95,2022773
473,oranjemund,-33.026549629956364,10.533703029772767,61.23,85,48,19.84,3354071
474,ixtapa,8.937748609160963,-104.88352557480897,84.2,83,5,10.29,4004293
475,miandrivazo,-18.463394587193193,44.49533109847704,73.02,57,12,3.18,1059051
476,north battleford,53.11868293355448,-108.3618513985949,8.6,60,75,6.93,6089404
477,kruisfontein,-89.5352369496063,30.04112451711947,56.14,88,0,6.31,986717
478,muisne,1.9572497772730344,-82.5585638862069,78.78,77,56,6.31,3653967
479,piacabucu,-13.843920312281085,-32.9916625122809,78.1,78,100,13.8,3454005
480,lebanon,36.26101904406495,-86.10028634243822,45.0,53,90,3.36,5088597
481,ambilobe,-8.400962082517708,51.39876525675311,74.55,72,0,1.83,1082243
482,verkhnyaya inta,67.15004665699345,60.351014604040074,13.17,83,76,3.96,1487332
483,isangel,-19.119687310187132,177.30284610882836,75.99,100,64,15.03,2136825
484,palmares do sul,-31.391945682567588,-50.32353374978726,75.2,60,0,25.28,3455461
485,gat,25.05638569039614,7.680813833312584,82.4,51,0,6.42,2249901
486,baft,28.867162935453194,56.05766519681316,43.54,93,92,1.83,390054
487,praya,-10.250251907270084,116.35229167038227,75.2,94,40,2.24,1630662
488,akureyri,64.15536741912561,-18.20651443230952,46.4,65,20,10.29,2633274
489,moba,-7.185329102696883,29.680025534064782,69.82,94,64,4.63,212962
490,fevralsk,51.54418674562973,131.39496635408148,,,,,
491,bolgar,54.795261829409384,49.100214347066384,35.6,93,90,6.71,570990
492,belfast,-25.626730298450525,29.879560806011455,49.06,87,80,10.29,2655984
493,kaeo,-29.657437182572806,174.81136469246604,64.6,77,92,15.37,2189343
494,tateyama,34.25881117752763,139.9739881921418,71.6,53,75,4.7,1849876
495,buala,-6.003835497007074,158.7673119492179,80.85,96,88,7.43,2109528
496,saint-denis,-20.15334934420615,55.65263557803857,46.38,81,0,4.7,2980916
497,ithaca,42.56707287340441,-76.66397881209969,41.77,57,75,12.75,5122432
498,buraydah,27.050241754875827,43.77805362118977,68.0,94,40,6.93,107304
499,tahe,52.78959073795431,124.18645150652924,12.94,85,92,2.51,2034615
500,guadalupe y calvo,26.656942174164897,-107.27897671456867,72.07,24,8,2.73,4005370
501,coihaique,-47.74140338448974,-75.37449491106787,60.57,55,75,5.82,3894426
502,aitape,-0.4921248706053376,142.9311210709762,79.9,100,76,5.19,2101169
503,tahoua,16.09548023397589,4.189022684946394,72.07,23,0,9.55,2439376
504,barbastro,42.40628212604014,0.5983891201650522,51.8,81,100,8.05,3128795
505,glens falls,43.1947228119065,-73.44649715378048,45.5,57,90,4.7,5118693
506,kochubey,44.493711761404285,46.25943914648036,51.55,97,92,10.11,868355
507,lagoa,48.6521297203123,-27.005223101604088,57.2,82,0,6.93,2267254
508,cheuskiny,60.21687554058971,72.37867923754612,,,,,
509,soe,-12.56315841220804,126.29217419040367,39.2,100,90,6.93,587876
510,irtyshskiy,58.295683688894286,67.58528907458683,10.38,81,36,11.79,1505495
511,ombessa,4.679652040082658,11.571512388318865,68.43,99,88,2.17,2235194
512,phan rang,9.87161931440616,110.11651879058326,,,,,
513,tabou,-1.92367539244799,-5.098612530280718,81.84,100,12,7.2,2281120
514,asau,-13.870877898920483,178.33808526692877,,,,,
515,bibiani,6.538715087072646,-2.6445264426111237,75.4,95,12,2.73,2303060
516,pasni,24.86427222223753,63.93796343366586,77.43,89,0,11.68,1168312
517,bathsheba,22.873307640774115,-44.731899227334196,82.4,83,40,13.87,3374083
518,taoudenni,24.438080543798918,-7.911188993273896,70.54,26,88,4.63,2450173
519,la ciotat,42.88223680309022,5.508681223825818,60.06,77,0,13.87,3010025
520,la sarre,49.71128342399663,-79.29448343907394,29.82,89,56,8.43,6050194
521,san carlos de bariloche,-41.82237182383914,-70.26218405880383,60.8,48,40,26.4,7647007
522,guasdualito,7.464598457545918,-70.92116972624206,80.6,88,75,4.7,3689718
523,artyk,65.3845949849946,145.39099125185942,,,,,
524,kirkuk,35.73506154502056,45.00595712451491,42.19,81,0,2.73,94787
525,lasa,32.19031315851127,91.63117451530951,63.1,77,20,6.93,146639
526,starkville,33.267251776036915,-88.65681483434031,55.18,71,90,6.93,4447161
527,brae,65.857489605599,-0.03174582727930897,48.45,87,80,13.87,2654970
528,sidi ali,35.04171617673792,1.0887775498034102,49.3,90,0,2.84,2487130
529,seoul,37.41077335423549,128.51184417027304,53.6,66,90,25.28,1835848
530,itupiranga,-4.777977305087404,-50.74822431229222,87.8,62,20,4.7,3397851
531,sattahip,12.203305788188757,100.80423211247233,78.8,83,75,3.36,1606386
532,denpasar,-13.853149202747787,113.95918768718298,77.0,94,20,3.36,1645528
533,kalabo,-15.64828244677065,22.16011047655971,72.57,59,64,5.64,915471
534,sao filipe,8.467438927930019,-25.198359727129485,78.33,95,32,16.6,3374210
535,ormiston,55.892494418899304,-2.9617208230865515,49.55,93,90,6.93,2640910
536,san andres,12.024031550775874,-81.67009102669105,80.8,100,48,19.06,1690438
537,tautira,-15.970179299210471,-145.139257023053,86.0,62,75,8.05,4033557
538,camacha,38.93343481307511,-19.079424734860822,63.37,77,20,10.29,2270385
539,tilichiki,57.85262020018891,165.44696593893372,12.22,73,44,5.41,2120591
540,sitio novo do tocantins,-4.78824977237349,-47.062723800889216,,,,,
541,viedma,-44.935965763347824,-59.503011472486534,84.0,39,0,11.34,3832899
542,tibati,6.263641114738576,13.134555282378642,73.83,58,64,6.08,2221530
543,juegang,33.77897413470542,123.26668655848141,45.52,100,0,9.33,1804979
544,hambantota,-0.8643732910356476,84.43812996819696,74.59,100,92,6.64,1244926
545,naze,25.82977266567717,132.19513079269962,78.8,94,40,2.24,2337542
546,pangnirtung,68.64867637337755,-60.951118683361315,14.0,61,20,4.7,6096551
547,luanda,-9.455948452483938,12.672357576347252,77.0,88,20,8.05,2240449
548,do gonbadan,31.055668579451606,50.92453017177317,60.8,72,0,4.7,136014
549,lubango,-15.916236362496534,13.979861997021004,64.56,63,0,1.61,3347762
550,lompoc,23.995347626930425,-135.30960992056052,73.54,31,1,9.17,5367788
551,bereda,15.757290694757359,49.35013405343443,48.2,100,75,3.36,3105522
552,kuching,5.48951586411421,108.98880128021722,77.0,94,75,1.12,1735634
553,akdepe,40.32013354428071,58.58587923378033,32.92,72,20,2.24,601551
554,addis zemen,12.351113645841423,37.978579892182864,,,,,
555,moose factory,51.65032197569997,-80.33575587944047,26.6,86,90,9.17,6078372
556,hercegszanto,45.90930150495964,18.854702267187093,44.6,87,0,5.82,3051520
557,kavaratti,9.483129859782778,71.42214395126453,84.72,100,12,7.43,1267390
558,basoko,1.1708686025665997,23.858713009380352,72.39,97,100,3.51,219414
559,freeport,26.045601181518876,-94.09522064854129,80.4,99,92,8.1,3572375
560,saint-georges,6.253512449022153,-47.158645689416204,39.18,74,92,8.43,6295855
561,hendijan,29.89290313187327,49.38490892591392,,,,,
562,maceio,-16.331464211577725,-27.708984053053655,77.0,83,40,10.29,3395981
563,salalah,17.519322490824464,57.81969872184095,78.8,78,20,3.36,286621
564,celestun,21.67889492223361,-90.82144041786285,81.93,98,0,9.44,3531368
565,karaman,37.19259977760508,33.03234408497812,,,,,
566,gushi,32.27402644487135,115.92402327230639,36.48,95,0,2.73,1809223
567,oxelosund,58.48283152873407,17.600119865740794,44.6,100,90,3.36,2684653
568,ascension,31.102255701262308,-107.60855072114693,,,,,
569,sur,19.46434988434561,58.80610607493588,78.1,100,0,3.74,286245
570,kushmurun,53.051485715002514,65.05200641624543,,,,,
571,gualeguay,-32.62446131943613,-59.10141494356648,85.57,41,0,12.68,3433663
572,selfoss,64.04357061567993,-20.842083296953746,46.4,70,40,19.46,3413604
573,kulunda,52.52669984153641,79.04147369326336,32.88,94,88,17.16,1501460
574,bac can,22.380759874169158,106.01929570391917,,,,,
575,abonnema,1.1305525119208824,5.3017874173302175,78.8,94,40,2.24,2324433
576,burica,5.341410641247123,-82.56859338391571,,,,,
577,norton,-18.043600566245857,30.80765473873393,63.03,75,80,11.01,884141
578,bolungarvik,69.43952895684717,-26.976866271919818,,,,,
579,orlovskiy,51.0148495118338,114.98115034295245,31.71,87,20,4.18,514796
580,constantine,37.16577925004215,5.601443625535779,53.6,54,0,3.36,2501152
581,trairi,2.2141235692062082,-35.87294071699219,80.8,100,48,20.29,3386177
582,meulaboh,0.6882533004918656,93.57009374977571,75.81,100,92,9.66,1214488
583,tezu,28.816473633947,98.10108911787756,52.95,48,0,2.06,1254709
584,quime,-16.50222219116273,-66.49769011760013,55.42,76,68,1.95,3906765
585,nizhniy baskunchak,48.814464880906826,47.701063711759815,32.2,83,32,6.98,520798
586,laguna,-35.43741451092854,-39.156391565608544,91.4,14,5,4.7,4013704
587,axim,-2.6586701911822104,-3.744926231898006,81.12,100,20,9.44,2303611
588,petropavlovsk-kamchatskiy,48.13779207063621,162.9284893699217,24.8,92,40,2.24,2122104
589,ballina,57.03430799724066,-11.006751767209408,46.24,88,0,17.27,2966778
590,coahuayana,-0.26819745766670167,-113.1561581244745,85.39,49,0,3.06,3981460
591,santa rosa,-36.11236174784081,-64.65852282349434,85.71,43,0,17.49,3835994
592,russkiy aktash,54.86658342643133,52.06734420005856,32.0,79,90,17.9,583573
593,nemuro,37.477370641602505,150.40514342688272,49.17,100,8,15.26,2128975
594,labuan,6.774007791561587,114.22152224236845,77.88,94,75,1.12,1733782
595,igarka,65.44288719903844,85.4469872228708,-10.46,70,48,4.18,1505991
596,sao paulo de olivenca,-3.8136568272331175,-68.59785251227417,78.82,98,44,1.72,3662252
597,kamenka,51.30340744370798,42.705101491433766,32.25,97,64,3.18,553725
